invoice_no,line_no,invoice_date,order_no,customer_no,branch_code,item_no,uom,invoiced_qty,unit_price,unit_cost,freight_amt,tax_amt
INV-50296,5,2026-04-24,SO-10306,CT-1008,RL-KPT,RM-1003,EA,1,11.24,8.25,0.00,0.00
INV-50297,1,2026-04-28,SO-10307,CT-1003,RL-KPT,TL-9001,EA,2,5.94,4.50,0.00,0.00
INV-50297,2,2026-04-28,SO-10307,CT-1003,RL-KPT,DW-6001,EA,1,83.46,64.10,0.00,0.00
INV-50297,3,2026-04-28,SO-10307,CT-1003,RL-KPT,PT-5002,EA,1,29.81,23.70,0.00,0.00
INV-50297,4,2026-04-28,SO-10307,CT-1003,RL-KPT,RM-1003,EA,1,11.18,8.25,0.00,0.00
INV-50298,1,2026-04-28,SO-10308,BL-3002,RL-BRI,CM-3020,EA,1,12.93,10.25,0.00,0.00
INV-50299,1,2026-04-26,SO-10310,RT-2002,RL-KPT,RM-1021,EA,1,38.90,28.10,0.00,3.79
INV-50299,2,2026-04-26,SO-10310,RT-2002,RL-KPT,TL-9002,EA,1,8.90,6.40,0.00,0.87
INV-50299,3,2026-04-26,SO-10310,RT-2002,RL-KPT,PT-5001,EA,1,44.75,32.20,0.00,4.36
INV-50299,4,2026-04-26,SO-10310,RT-2002,RL-KPT,DW-6010,EA,1,312.00,224.60,0.00,30.42
INV-50300,1,2026-04-29,SO-10311,RT-2001,RL-JCB,CM-3010,BG,1,12.90,9.30,0.00,1.26
INV-50300,2,2026-04-29,SO-10311,RT-2001,RL-JCB,RM-1021,EA,1,38.90,28.10,0.00,3.79
INV-50301,1,2026-04-28,SO-10312,RT-2003,RL-KPT,RF-4011,RL,1,109.50,78.85,0.00,10.68
INV-50301,2,2026-04-28,SO-10312,RT-2003,RL-KPT,CM-3001,BG,3,6.85,4.95,0.00,2.00
INV-50301,3,2026-04-28,SO-10312,RT-2003,RL-KPT,SX-7010,EA,1,14.80,10.65,0.00,1.44
INV-50302,1,2026-04-29,SO-10313,RT-2003,RL-KPT,DW-6010,EA,1,312.00,224.60,0.00,30.42
INV-50302,2,2026-04-29,SO-10313,RT-2003,RL-KPT,RM-1010,EA,3,18.75,13.50,0.00,5.48
INV-50302,3,2026-04-29,SO-10313,RT-2003,RL-KPT,FS-2002,BX,1,32.75,23.60,0.00,3.19
INV-50302,4,2026-04-29,SO-10313,RT-2003,RL-KPT,RF-4011,RL,1,109.50,78.85,0.00,10.68
INV-50302,5,2026-04-29,SO-10313,RT-2003,RL-KPT,RM-1011,EA,2,24.90,17.95,0.00,4.86
INV-50303,1,2026-04-29,SO-10314,CT-1005,RL-KPT,CM-3020,EA,1,13.52,10.25,0.00,0.00
INV-50303,2,2026-04-29,SO-10314,CT-1005,RL-KPT,DW-6010,EA,1,287.10,224.60,0.00,0.00
INV-50303,3,2026-04-29,SO-10314,CT-1005,RL-KPT,RF-4002,BNDL,1,51.27,37.65,0.00,0.00
INV-50303,4,2026-04-29,SO-10314,CT-1005,RL-KPT,FS-2011,EA,1,47.44,34.90,0.00,0.00
INV-50303,5,2026-04-29,SO-10314,CT-1005,RL-KPT,RM-1010,EA,4,18.00,13.50,0.00,0.00
INV-50304,1,2026-04-29,SO-10315,CT-1002,RL-JCB,RM-1022,EA,2,8.90,6.45,0.00,0.00
INV-50305,1,2026-04-30,SO-10316,BL-3001,RL-BRI,PT-5011,BG,1,17.20,13.25,0.00,0.00
INV-50305,2,2026-04-30,SO-10316,BL-3001,RL-BRI,CM-3002,BG,1,5.06,3.90,0.00,0.00
INV-50305,3,2026-04-30,SO-10316,BL-3001,RL-BRI,SX-7001,SQ,1,81.69,68.05,0.00,0.00
INV-50305,4,2026-04-30,SO-10316,BL-3001,RL-BRI,PT-5010,EA,3,11.39,9.05,0.00,0.00
INV-50305,5,2026-04-30,SO-10316,BL-3001,RL-BRI,TL-9001,EA,3,5.81,4.50,0.00,0.00
INV-50306,1,2026-04-29,SO-10317,CT-1006,RL-KPT,RM-1010,EA,4,17.32,13.50,0.00,0.00
INV-50307,1,2026-05-02,SO-10318,BL-3001,RL-BRI,DW-6001,EA,1,78.68,64.10,0.00,0.00
INV-50308,1,2026-05-03,SO-10319,CT-1005,RL-BRI,RF-4002,BNDL,1,51.99,37.65,0.00,0.00
INV-50308,2,2026-05-03,SO-10319,CT-1005,RL-BRI,TL-9001,EA,3,5.83,4.50,0.00,0.00
INV-50308,3,2026-05-03,SO-10319,CT-1005,RL-BRI,DW-6010,EA,1,306.52,224.60,0.00,0.00
INV-50309,1,2026-05-02,SO-10320,CT-1005,RL-KPT,RM-1002,EA,6,6.29,4.95,0.00,0.00
INV-50309,2,2026-05-02,SO-10320,CT-1005,RL-KPT,SX-7001,SQ,1,88.84,68.05,0.00,0.00
INV-50309,3,2026-05-02,SO-10320,CT-1005,RL-KPT,RF-4011,RL,1,100.28,78.85,0.00,0.00
INV-50309,4,2026-05-02,SO-10320,CT-1005,RL-KPT,FS-2001,BX,2,27.91,20.60,0.00,0.00
INV-50309,5,2026-05-02,SO-10320,CT-1005,RL-KPT,RF-4020,LF,3,2.15,1.69,0.00,0.00
INV-50310,1,2026-05-04,SO-10321,BL-3002,RL-JCB,CM-3010,BG,1,11.73,9.30,0.00,0.00
INV-50311,1,2026-05-04,SO-10322,CT-1004,RL-JCB,RF-4001,BNDL,1,35.53,27.90,0.00,0.00
INV-50311,2,2026-05-04,SO-10322,CT-1004,RL-JCB,RM-1022,EA,1,8.75,6.45,0.00,0.00
INV-50311,3,2026-05-04,SO-10322,CT-1004,RL-JCB,SX-7010,EA,1,13.65,10.65,0.00,0.00
INV-50312,1,2026-05-03,SO-10323,CT-1004,RL-JCB,RF-4010,RL,1,27.45,21.50,0.00,0.00
INV-50312,2,2026-05-03,SO-10323,CT-1004,RL-JCB,FS-2002,BX,1,30.25,23.60,0.00,0.00
INV-50312,3,2026-05-03,SO-10323,CT-1004,RL-JCB,SX-7001,SQ,1,91.52,68.05,0.00,0.00
INV-50312,4,2026-05-03,SO-10323,CT-1004,RL-JCB,SX-7010,EA,1,14.61,10.65,0.00,0.00
INV-50313,1,2026-05-02,SO-10324,CT-1007,RL-KPT,RM-1010,EA,3,18.58,13.50,0.00,0.00
INV-50313,2,2026-05-02,SO-10324,CT-1007,RL-KPT,RM-1003,EA,1,10.69,8.25,0.00,0.00
INV-50313,3,2026-05-02,SO-10324,CT-1007,RL-KPT,DW-6001,EA,1,88.04,64.10,0.00,0.00
INV-50313,4,2026-05-02,SO-10324,CT-1007,RL-KPT,RM-1003,EA,2,10.83,8.25,0.00,0.00
INV-50314,1,2026-05-11,SO-10325,RT-2001,RL-BRI,TL-9002,EA,3,8.90,6.40,0.00,2.60
INV-50314,2,2026-05-11,SO-10325,RT-2001,RL-BRI,PT-5010,EA,5,12.60,9.05,0.00,6.14
INV-50314,3,2026-05-11,SO-10325,RT-2001,RL-BRI,RF-4001,BNDL,4,38.75,27.90,0.00,15.11
INV-50314,4,2026-05-11,SO-10325,RT-2001,RL-BRI,RF-4001,BNDL,4,38.75,27.90,0.00,15.11
INV-50314,5,2026-05-11,SO-10325,RT-2001,RL-BRI,FS-2010,EA,5,1.85,1.33,0.00,0.90
INV-50315,1,2026-05-04,SO-10326,RT-2001,RL-KPT,TL-9001,EA,1,6.25,4.50,0.00,0.61
INV-50315,2,2026-05-04,SO-10326,RT-2001,RL-KPT,DW-6010,EA,1,312.00,224.60,0.00,30.42
INV-50315,3,2026-05-04,SO-10326,RT-2001,RL-KPT,TL-9002,EA,1,8.90,6.40,0.00,0.87
INV-50315,4,2026-05-04,SO-10326,RT-2001,RL-KPT,TL-9002,EA,1,8.90,6.40,0.00,0.87
INV-50316,1,2026-05-04,SO-10327,RT-2001,RL-BRI,RF-4002,BNDL,1,52.30,37.65,0.00,5.10
INV-50316,2,2026-05-04,SO-10327,RT-2001,RL-BRI,CM-3002,BG,3,5.40,3.90,0.00,1.58
INV-50317,1,2026-05-05,SO-10328,RT-2003,RL-BRI,DW-6001,EA,1,89.00,64.10,0.00,8.68
INV-50317,2,2026-05-05,SO-10328,RT-2003,RL-BRI,RM-1021,EA,1,38.90,28.10,0.00,3.79
INV-50318,1,2026-05-05,SO-10329,CT-1008,RL-JCB,SX-7001,SQ,1,91.99,68.05,0.00,0.00
INV-50318,2,2026-05-05,SO-10329,CT-1008,RL-JCB,FS-2001,BX,1,27.48,20.60,0.00,0.00
INV-50318,3,2026-05-05,SO-10329,CT-1008,RL-JCB,RF-4020,LF,3,2.24,1.69,0.00,0.00
INV-50319,1,2026-05-10,SO-10330,BL-3002,RL-BRI,FS-2010,EA,6,1.69,1.33,0.00,0.00
INV-50319,2,2026-05-10,SO-10330,BL-3002,RL-BRI,FS-2002,BX,1,29.30,23.60,0.00,0.00
INV-50320,1,2026-05-09,SO-10331,BL-3002,RL-BRI,DW-6010,EA,1,277.51,224.60,0.00,0.00
INV-50320,2,2026-05-09,SO-10331,BL-3002,RL-BRI,FS-2011,EA,1,41.87,34.90,0.00,0.00
INV-50320,3,2026-05-09,SO-10331,BL-3002,RL-BRI,PT-5001,EA,2,40.80,32.20,0.00,0.00
INV-50320,4,2026-05-09,SO-10331,BL-3002,RL-BRI,FS-2002,BX,3,29.86,23.60,0.00,0.00
INV-50320,5,2026-05-09,SO-10331,BL-3002,RL-BRI,RM-1020,EA,2,5.22,4.05,0.00,0.00
INV-50321,1,2026-05-08,SO-10332,CT-1008,RL-BRI,RM-1011,EA,5,23.68,17.95,0.00,0.00
INV-50321,2,2026-05-08,SO-10332,CT-1008,RL-BRI,DW-6002,EA,1,276.53,208.10,0.00,0.00
INV-50321,3,2026-05-08,SO-10332,CT-1008,RL-BRI,RF-4001,BNDL,3,37.85,27.90,0.00,0.00
INV-50322,1,2026-05-09,SO-10333,CT-1001,RL-BRI,RF-4011,RL,1,106.84,78.85,0.00,0.00
INV-50322,2,2026-05-09,SO-10333,CT-1001,RL-BRI,SX-7001,SQ,1,94.19,68.05,0.00,0.00
INV-50323,1,2026-05-10,SO-10334,CT-1004,RL-BRI,RM-1022,EA,1,8.47,6.45,0.00,0.00
INV-50324,1,2026-05-10,SO-10335,CT-1007,RL-JCB,RM-1020,EA,1,5.05,4.05,0.00,0.00
INV-50324,2,2026-05-10,SO-10335,CT-1007,RL-JCB,CM-3001,BG,4,6.61,4.95,0.00,0.00
INV-50324,3,2026-05-10,SO-10335,CT-1007,RL-JCB,CM-3020,EA,1,13.95,10.25,0.00,0.00
INV-50324,4,2026-05-10,SO-10335,CT-1007,RL-JCB,CM-3001,BG,1,6.27,4.95,0.00,0.00
INV-50324,5,2026-05-10,SO-10335,CT-1007,RL-JCB,DW-6010,EA,1,285.56,224.60,0.00,0.00
INV-50325,1,2026-05-10,SO-10336,CT-1008,RL-JCB,RM-1021,EA,1,38.82,28.10,0.00,0.00
INV-50325,2,2026-05-10,SO-10336,CT-1008,RL-JCB,TL-9002,EA,1,8.50,6.40,0.00,0.00
INV-50325,3,2026-05-10,SO-10336,CT-1008,RL-JCB,RF-4010,RL,1,28.44,21.50,0.00,0.00
INV-50325,4,2026-05-10,SO-10336,CT-1008,RL-JCB,TL-9002,EA,1,8.52,6.40,0.00,0.00
INV-50326,1,2026-05-10,SO-10337,BL-3001,RL-BRI,DW-6010,EA,1,273.12,224.60,0.00,0.00
INV-50327,1,2026-05-11,SO-10338,CT-1006,RL-KPT,RF-4010,RL,1,28.16,21.50,0.00,0.00
INV-50327,2,2026-05-11,SO-10338,CT-1006,RL-KPT,PT-5010,EA,3,12.40,9.05,0.00,0.00
INV-50327,3,2026-05-11,SO-10338,CT-1006,RL-KPT,CM-3002,BG,1,5.22,3.90,0.00,0.00
INV-50328,1,2026-05-11,SO-10339,CT-1003,RL-BRI,CM-3002,BG,3,5.05,3.90,0.00,0.00
INV-50328,2,2026-05-11,SO-10339,CT-1003,RL-BRI,RF-4001,BNDL,3,38.08,27.90,0.00,0.00
INV-50328,3,2026-05-11,SO-10339,CT-1003,RL-BRI,RM-1003,EA,4,10.39,8.25,0.00,0.00
INV-50328,4,2026-05-11,SO-10339,CT-1003,RL-BRI,CM-3010,BG,1,11.94,9.30,0.00,0.00
INV-50329,1,2026-05-09,SO-10340,CT-1006,RL-JCB,SX-7001,SQ,1,92.19,68.05,0.00,0.00
INV-50329,2,2026-05-09,SO-10340,CT-1006,RL-JCB,RM-1021,EA,1,38.35,28.10,0.00,0.00
INV-50329,3,2026-05-09,SO-10340,CT-1006,RL-JCB,RM-1021,EA,1,35.42,28.10,0.00,0.00
INV-50329,4,2026-05-09,SO-10340,CT-1006,RL-JCB,RM-1022,EA,2,8.20,6.45,0.00,0.00
INV-50329,5,2026-05-09,SO-10340,CT-1006,RL-JCB,RF-4010,RL,1,28.40,21.50,0.00,0.00
INV-50330,1,2026-05-12,SO-10341,CT-1002,RL-BRI,RM-1001,EA,7,3.72,2.86,0.00,0.00
INV-50330,2,2026-05-12,SO-10341,CT-1002,RL-BRI,FS-2010,EA,3,1.80,1.33,0.00,0.00
INV-50331,1,2026-05-12,SO-10342,CT-1006,RL-KPT,DW-6002,EA,1,275.02,208.10,0.00,0.00
INV-50331,2,2026-05-12,SO-10342,CT-1006,RL-KPT,PT-5010,EA,4,12.31,9.05,0.00,0.00
INV-50331,3,2026-05-12,SO-10342,CT-1006,RL-KPT,RM-1011,EA,1,24.86,17.95,0.00,0.00
INV-50331,4,2026-05-12,SO-10342,CT-1006,RL-KPT,FS-2010,EA,5,1.67,1.33,0.00,0.00
INV-50331,5,2026-05-12,SO-10342,CT-1006,RL-KPT,FS-2002,BX,2,31.81,23.60,0.00,0.00
INV-50332,1,2026-05-12,SO-10343,RT-2003,RL-KPT,FS-2002,BX,1,32.75,23.60,0.00,3.19
INV-50332,2,2026-05-12,SO-10343,RT-2003,RL-KPT,CM-3002,BG,2,5.40,3.90,0.00,1.05
INV-50332,3,2026-05-12,SO-10343,RT-2003,RL-KPT,SX-7001,SQ,1,94.50,68.05,0.00,9.21
INV-50333,1,2026-05-12,SO-10345,RT-2001,RL-KPT,FS-2010,EA,2,1.85,1.33,0.00,0.36
INV-50333,2,2026-05-12,SO-10345,RT-2001,RL-KPT,RF-4001,BNDL,2,38.75,27.90,0.00,7.56
INV-50333,3,2026-05-12,SO-10345,RT-2001,RL-KPT,DW-6010,EA,1,312.00,224.60,0.00,30.42
INV-50334,1,2026-05-10,SO-10346,RT-2002,RL-BRI,RM-1001,EA,10,3.98,2.86,0.00,3.88
INV-50334,2,2026-05-10,SO-10346,RT-2002,RL-BRI,CM-3010,BG,1,12.90,9.30,0.00,1.26
INV-50334,3,2026-05-10,SO-10346,RT-2002,RL-BRI,FS-2001,BX,2,28.50,20.60,0.00,5.56
INV-50335,1,2026-05-16,SO-10347,CT-1002,RL-BRI,DW-6010,EA,1,294.72,224.60,0.00,0.00
INV-50335,2,2026-05-16,SO-10347,CT-1002,RL-BRI,PT-5010,EA,4,12.04,9.05,0.00,0.00
INV-50335,3,2026-05-16,SO-10347,CT-1002,RL-BRI,DW-6001,EA,1,85.76,64.10,0.00,0.00
INV-50335,4,2026-05-16,SO-10347,CT-1002,RL-BRI,SX-7001,SQ,1,91.96,68.05,0.00,0.00
INV-50336,1,2026-05-12,SO-10348,CT-1007,RL-JCB,SX-7010,EA,1,14.72,10.65,0.00,0.00
INV-50336,2,2026-05-12,SO-10348,CT-1007,RL-JCB,PT-5010,EA,3,12.41,9.05,0.00,0.00
INV-50337,1,2026-05-15,SO-10349,CT-1002,RL-BRI,TL-9002,EA,1,8.71,6.40,0.00,0.00
INV-50337,2,2026-05-15,SO-10349,CT-1002,RL-BRI,DW-6002,EA,1,285.79,208.10,0.00,0.00
INV-50337,3,2026-05-15,SO-10349,CT-1002,RL-BRI,CM-3002,BG,2,4.86,3.90,0.00,0.00
INV-50337,4,2026-05-15,SO-10349,CT-1002,RL-BRI,PT-5002,EA,1,30.63,23.70,0.00,0.00
INV-50337,5,2026-05-15,SO-10349,CT-1002,RL-BRI,SX-7001,SQ,1,89.54,68.05,0.00,0.00
INV-50338,1,2026-05-14,SO-10350,BL-3002,RL-BRI,RF-4020,LF,2,2.14,1.69,0.00,0.00
INV-50338,2,2026-05-14,SO-10350,BL-3002,RL-BRI,PT-5011,BG,1,16.62,13.25,0.00,0.00
INV-50338,3,2026-05-14,SO-10350,BL-3002,RL-BRI,SX-7001,SQ,1,87.82,68.05,0.00,0.00
INV-50338,4,2026-05-14,SO-10350,BL-3002,RL-BRI,RM-1002,EA,7,6.28,4.95,0.00,0.00
INV-50339,1,2026-05-15,SO-10351,CT-1002,RL-KPT,RM-1002,EA,2,6.29,4.95,0.00,0.00
INV-50339,2,2026-05-15,SO-10351,CT-1002,RL-KPT,RM-1002,EA,3,6.73,4.95,0.00,0.00
INV-50339,3,2026-05-15,SO-10351,CT-1002,RL-KPT,SX-7001,SQ,1,88.08,68.05,0.00,0.00
INV-50339,4,2026-05-15,SO-10351,CT-1002,RL-KPT,RM-1003,EA,2,10.65,8.25,0.00,0.00
INV-50339,5,2026-05-15,SO-10351,CT-1002,RL-KPT,FS-2011,EA,1,45.19,34.90,0.00,0.00
INV-50340,1,2026-05-14,SO-10352,CT-1005,RL-BRI,DW-6002,EA,1,265.34,208.10,0.00,0.00
INV-50340,2,2026-05-14,SO-10352,CT-1005,RL-BRI,RM-1010,EA,3,17.14,13.50,0.00,0.00
INV-50341,1,2026-05-15,SO-10353,CT-1006,RL-BRI,PT-5011,BG,1,17.15,13.25,0.00,0.00
INV-50341,2,2026-05-15,SO-10353,CT-1006,RL-BRI,DW-6002,EA,1,286.51,208.10,0.00,0.00
INV-50342,1,2026-05-17,SO-10354,CT-1001,RL-BRI,CM-3002,BG,3,5.15,3.90,0.00,0.00
INV-50342,2,2026-05-17,SO-10354,CT-1001,RL-BRI,FS-2010,EA,9,1.74,1.33,0.00,0.00
INV-50342,3,2026-05-17,SO-10354,CT-1001,RL-BRI,SX-7001,SQ,1,94.13,68.05,0.00,0.00
INV-50342,4,2026-05-17,SO-10354,CT-1001,RL-BRI,RF-4010,RL,2,27.09,21.50,0.00,0.00
INV-50342,5,2026-05-17,SO-10354,CT-1001,RL-BRI,TL-9001,EA,2,6.05,4.50,0.00,0.00
INV-50343,1,2026-05-17,SO-10355,CT-1004,RL-KPT,FS-2001,BX,2,28.15,20.60,0.00,0.00
INV-50343,2,2026-05-17,SO-10355,CT-1004,RL-KPT,CM-3002,BG,2,5.03,3.90,0.00,0.00
INV-50344,1,2026-05-16,SO-10356,CT-1006,RL-KPT,PT-5001,EA,1,43.17,32.20,0.00,0.00
INV-50344,2,2026-05-16,SO-10356,CT-1006,RL-KPT,RM-1001,EA,5,3.65,2.86,0.00,0.00
INV-50345,1,2026-05-15,SO-10357,BL-3001,RL-JCB,SX-7001,SQ,1,87.41,68.05,0.00,0.00
INV-50345,2,2026-05-15,SO-10357,BL-3001,RL-JCB,PT-5002,EA,1,30.43,23.70,0.00,0.00
INV-50345,3,2026-05-15,SO-10357,BL-3001,RL-JCB,RM-1001,EA,3,3.48,2.86,0.00,0.00
INV-50345,4,2026-05-15,SO-10357,BL-3001,RL-JCB,RM-1001,EA,2,3.72,2.86,0.00,0.00
INV-50345,5,2026-05-15,SO-10357,BL-3001,RL-JCB,PT-5002,EA,1,29.94,23.70,0.00,0.00
INV-50346,1,2026-05-23,SO-10358,CT-1004,RL-BRI,RM-1022,EA,5,8.50,6.45,0.00,0.00
INV-50347,1,2026-05-18,SO-10359,BL-3001,RL-BRI,CM-3010,BG,1,11.38,9.30,0.00,0.00
INV-50347,2,2026-05-18,SO-10359,BL-3001,RL-BRI,RM-1002,EA,7,6.18,4.95,0.00,0.00
INV-50347,3,2026-05-18,SO-10359,BL-3001,RL-BRI,RF-4001,BNDL,4,33.33,27.90,0.00,0.00
INV-50347,4,2026-05-18,SO-10359,BL-3001,RL-BRI,DW-6010,EA,1,269.61,224.60,0.00,0.00
INV-50347,5,2026-05-18,SO-10359,BL-3001,RL-BRI,RF-4020,LF,4,2.07,1.69,0.00,0.00
INV-50348,1,2026-05-18,SO-10360,BL-3001,RL-KPT,SX-7001,SQ,1,83.80,68.05,0.00,0.00
INV-50349,1,2026-05-17,SO-10361,BL-3002,RL-JCB,RF-4011,RL,1,94.41,78.85,0.00,0.00
INV-50349,2,2026-05-17,SO-10361,BL-3002,RL-JCB,DW-6010,EA,1,283.95,224.60,0.00,0.00
INV-50349,3,2026-05-17,SO-10361,BL-3002,RL-JCB,PT-5001,EA,1,40.18,32.20,0.00,0.00
INV-50349,4,2026-05-17,SO-10361,BL-3002,RL-JCB,PT-5001,EA,1,40.35,32.20,0.00,0.00
INV-50350,1,2026-05-17,SO-10362,RT-2003,RL-KPT,RM-1003,EA,2,11.40,8.25,0.00,2.22
INV-50350,2,2026-05-17,SO-10362,RT-2003,RL-KPT,RM-1011,EA,1,24.90,17.95,0.00,2.43
INV-50350,3,2026-05-17,SO-10362,RT-2003,RL-KPT,SX-7001,SQ,1,94.50,68.05,0.00,9.21
INV-50350,4,2026-05-17,SO-10362,RT-2003,RL-KPT,DW-6010,EA,1,312.00,224.60,0.00,30.42
INV-50351,1,2026-05-17,SO-10363,RT-2002,RL-JCB,SX-7010,EA,1,14.80,10.65,0.00,1.44
INV-50352,1,2026-05-18,SO-10364,RT-2002,RL-KPT,RM-1001,EA,7,3.98,2.86,0.00,2.72
INV-50353,1,2026-05-20,SO-10365,BL-3002,RL-BRI,RM-1003,EA,1,10.20,8.25,0.00,0.00
INV-50353,2,2026-05-20,SO-10365,BL-3002,RL-BRI,PT-5002,EA,1,30.34,23.70,0.00,0.00
INV-50353,3,2026-05-20,SO-10365,BL-3002,RL-BRI,FS-2002,BX,2,28.93,23.60,0.00,0.00
INV-50353,4,2026-05-20,SO-10365,BL-3002,RL-BRI,RM-1001,EA,10,3.47,2.86,0.00,0.00
INV-50354,1,2026-05-20,SO-10366,CT-1004,RL-KPT,PT-5001,EA,1,43.37,32.20,0.00,0.00
INV-50354,2,2026-05-20,SO-10366,CT-1004,RL-KPT,SX-7010,EA,1,14.18,10.65,0.00,0.00
INV-50354,3,2026-05-20,SO-10366,CT-1004,RL-KPT,PT-5001,EA,1,41.00,32.20,0.00,0.00
INV-50355,1,2026-05-21,SO-10367,CT-1001,RL-KPT,PT-5001,EA,2,42.07,32.20,0.00,0.00
INV-50355,2,2026-05-21,SO-10367,CT-1001,RL-KPT,RM-1001,EA,6,3.59,2.86,0.00,0.00
INV-50356,1,2026-05-20,SO-10368,CT-1002,RL-BRI,RF-4010,RL,1,29.06,21.50,0.00,0.00
INV-50356,2,2026-05-20,SO-10368,CT-1002,RL-BRI,PT-5001,EA,2,41.15,32.20,0.00,0.00
INV-50356,3,2026-05-20,SO-10368,CT-1002,RL-BRI,FS-2011,EA,1,43.75,34.90,0.00,0.00
INV-50356,4,2026-05-20,SO-10368,CT-1002,RL-BRI,FS-2001,BX,1,25.97,20.60,0.00,0.00
INV-50356,5,2026-05-20,SO-10368,CT-1002,RL-BRI,CM-3002,BG,2,5.30,3.90,0.00,0.00
INV-50357,1,2026-05-21,SO-10369,CT-1003,RL-JCB,CM-3001,BG,3,6.38,4.95,0.00,0.00
INV-50358,1,2026-05-21,SO-10370,CT-1004,RL-JCB,RF-4002,BNDL,1,52.13,37.65,0.00,0.00
INV-50358,2,2026-05-21,SO-10370,CT-1004,RL-JCB,TL-9002,EA,1,8.43,6.40,0.00,0.00
INV-50358,3,2026-05-21,SO-10370,CT-1004,RL-JCB,RM-1011,EA,1,24.61,17.95,0.00,0.00
INV-50359,1,2026-05-24,SO-10371,BL-3001,RL-BRI,TL-9002,EA,2,8.11,6.40,0.00,0.00
INV-50359,2,2026-05-24,SO-10371,BL-3001,RL-BRI,RM-1003,EA,2,10.22,8.25,0.00,0.00
INV-50359,3,2026-05-24,SO-10371,BL-3001,RL-BRI,CM-3020,EA,1,13.27,10.25,0.00,0.00
INV-50360,1,2026-05-23,SO-10372,BL-3002,RL-BRI,PT-5002,EA,1,29.18,23.70,0.00,0.00
INV-50360,2,2026-05-23,SO-10372,BL-3002,RL-BRI,SX-7001,SQ,1,87.35,68.05,0.00,0.00
INV-50360,3,2026-05-23,SO-10372,BL-3002,RL-BRI,RF-4020,LF,3,2.07,1.69,0.00,0.00
INV-50360,4,2026-05-23,SO-10372,BL-3002,RL-BRI,RM-1011,EA,2,23.09,17.95,0.00,0.00
INV-50360,5,2026-05-23,SO-10372,BL-3002,RL-BRI,RM-1020,EA,3,4.86,4.05,0.00,0.00
INV-50361,1,2026-05-24,SO-10373,CT-1006,RL-BRI,FS-2001,BX,3,27.76,20.60,0.00,0.00
INV-50361,2,2026-05-24,SO-10373,CT-1006,RL-BRI,RF-4001,BNDL,1,38.06,27.90,0.00,0.00
INV-50362,1,2026-05-25,SO-10374,CT-1007,RL-JCB,CM-3002,BG,1,5.28,3.90,0.00,0.00
INV-50362,2,2026-05-25,SO-10374,CT-1007,RL-JCB,SX-7010,EA,1,14.49,10.65,0.00,0.00
INV-50362,3,2026-05-25,SO-10374,CT-1007,RL-JCB,RF-4020,LF,4,2.34,1.69,0.00,0.00
INV-50362,4,2026-05-25,SO-10374,CT-1007,RL-JCB,DW-6002,EA,1,276.24,208.10,0.00,0.00
INV-50362,5,2026-05-25,SO-10374,CT-1007,RL-JCB,PT-5010,EA,1,11.73,9.05,0.00,0.00
INV-50363,1,2026-05-26,SO-10375,CT-1001,RL-KPT,RF-4011,RL,1,108.65,78.85,0.00,0.00
INV-50363,2,2026-05-26,SO-10375,CT-1001,RL-KPT,FS-2002,BX,2,31.34,23.60,0.00,0.00
INV-50364,1,2026-05-26,SO-10376,BL-3002,RL-JCB,CM-3001,BG,2,6.42,4.95,0.00,0.00
INV-50364,2,2026-05-26,SO-10376,BL-3002,RL-JCB,RF-4011,RL,1,99.01,78.85,0.00,0.00
INV-50365,1,2026-05-26,SO-10377,CT-1001,RL-JCB,CM-3010,BG,1,12.20,9.30,0.00,0.00
INV-50365,2,2026-05-26,SO-10377,CT-1001,RL-JCB,PT-5010,EA,2,12.42,9.05,0.00,0.00
INV-50366,1,2026-05-26,SO-10378,CT-1007,RL-BRI,CM-3002,BG,1,5.09,3.90,0.00,0.00
INV-50366,2,2026-05-26,SO-10378,CT-1007,RL-BRI,TL-9001,EA,2,5.82,4.50,0.00,0.00
INV-50366,3,2026-05-26,SO-10378,CT-1007,RL-BRI,CM-3001,BG,6,6.35,4.95,0.00,0.00
INV-50366,4,2026-05-26,SO-10378,CT-1007,RL-BRI,RM-1001,EA,16,3.91,2.86,0.00,0.00
INV-50366,5,2026-05-26,SO-10378,CT-1007,RL-BRI,CM-3020,EA,2,14.08,10.25,0.00,0.00
INV-50367,1,2026-05-26,SO-10379,RT-2001,RL-KPT,FS-2011,EA,1,48.50,34.90,0.00,4.73
INV-50367,2,2026-05-26,SO-10379,RT-2001,RL-KPT,DW-6010,EA,1,312.00,224.60,0.00,30.42
INV-50367,3,2026-05-26,SO-10379,RT-2001,RL-KPT,FS-2011,EA,1,48.50,34.90,0.00,4.73
INV-50367,4,2026-05-26,SO-10379,RT-2001,RL-KPT,RM-1003,EA,1,11.40,8.25,0.00,1.11
INV-50368,1,2026-05-25,SO-10380,RT-2003,RL-KPT,DW-6002,EA,1,289.00,208.10,0.00,28.18
INV-50369,1,2026-05-25,SO-10381,RT-2001,RL-KPT,SX-7010,EA,1,14.80,10.65,0.00,1.44
INV-50369,2,2026-05-25,SO-10381,RT-2001,RL-KPT,SX-7010,EA,1,14.80,10.65,0.00,1.44
INV-50369,3,2026-05-25,SO-10381,RT-2001,RL-KPT,CM-3001,BG,2,6.85,4.95,0.00,1.34
